file_type,original_file_size,compression_method,compressed_file_size,compression_ratio
3,184080,2,366032,-0.9884398088
3,184080,3,184224,-0.0007822686
3,184080,0,184080,0.0000000000
3,170870,1,170911,-0.0002399485
3,170870,2,339888,-0.9891613507
3,170870,3,171004,-0.0007842219
3,170870,0,170870,0.0000000000
3,224448,1,224444,0.0000178215
3,224448,2,446858,-0.9909199458
3,224448,3,224592,-0.0006415740
3,224448,0,224448,0.0000000000
3,118885,1,118909,-0.0002018758
3,118885,2,236320,-0.9878033394
3,118885,3,119012,-0.0010682592
3,118885,0,118885,0.0000000000
3,92362,1,91780,0.0063012927
3,92362,2,182572,-0.9767003746
3,92362,3,92164,0.0021437388
3,92362,0,92362,0.0000000000
3,144790,1,144219,0.0039436425
3,144790,2,286788,-0.9807169003
3,144790,3,144576,0.0014780026
3,144790,0,144790,0.0000000000
3,67115,1,67126,-0.0001638978
3,67115,2,133496,-0.9890635476
3,67115,3,67244,-0.0019220741
3,67115,0,67115,0.0000000000
3,271187,1,271234,-0.0001733121
3,271187,2,539606,-0.9897930211
3,271187,3,271332,-0.0005346864
3,271187,0,271187,0.0000000000
3,118548,1,118280,0.0022606877
3,118548,2,235666,-0.9879373756
3,118548,3,118676,-0.0010797314
3,118548,0,118548,0.0000000000
3,60338,1,60327,0.0001823063
3,60338,2,119980,-0.9884649806
3,60338,3,60460,-0.0020219431
3,60338,0,60338,0.0000000000
3,175205,1,174659,0.0031163494
3,175205,2,347800,-0.9851031649
3,175205,3,175144,0.0003481636
3,175205,0,175205,0.0000000000
3,212231,1,212263,-0.0001507791
3,212231,2,421976,-0.9882863484
3,212231,3,212372,-0.0006643704
3,212231,0,212231,0.0000000000
3,78094,1,77661,0.0055446001
3,78094,2,154730,-0.9813301918
3,78094,3,78204,-0.0014085589
3,78094,0,78094,0.0000000000
3,286213,1,285949,0.0009223900
3,286213,2,568576,-0.9865484796
3,286213,3,286336,-0.0004297499
3,286213,0,286213,0.0000000000
3,163177,1,163209,-0.0001961061
3,163177,2,324218,-0.9869099199
3,163177,3,163312,-0.0008273225
3,163177,0,163177,0.0000000000
3,215909,1,213579,0.0107915835
3,215909,2,429320,-0.9884303109
3,215909,3,214272,0.0075818979
3,215909,0,215909,0.0000000000
3,77357,1,77224,0.0017193014
3,77357,2,153826,-0.9885207544
3,77357,3,77484,-0.0016417390
3,77357,0,77357,0.0000000000
3,165153,1,163855,0.0078593789
3,165153,2,328168,-0.9870544283
3,165153,3,164432,0.0043656488
3,165153,0,165153,0.0000000000
3,92210,1,92212,-0.0000216896
3,92210,2,183452,-0.9895022232
3,92210,3,92340,-0.0014098254
3,92210,0,92210,0.0000000000
3,107944,1,107376,0.0052619877
3,107944,2,213958,-0.9821203587
3,107944,3,107760,0.0017045876
3,107944,0,107944,0.0000000000
3,83131,1,83074,0.0006856648
3,83131,2,165170,-0.9868641060
3,83131,3,83260,-0.0015517677
3,83131,0,83131,0.0000000000
3,192179,1,190095,0.0108440568
3,192179,2,378262,-0.9682795727
3,192179,3,190640,0.0080081591
3,192179,0,192179,0.0000000000
3,232429,1,230924,0.0064750956
3,232429,2,461618,-0.9860602593
3,232429,3,231460,0.0041690151
3,232429,0,232429,0.0000000000
3,163486,1,155948,0.0461079236
3,163486,2,314994,-0.9267337876
3,163486,3,155752,0.0473068030
3,163486,0,163486,0.0000000000
3,150435,1,150420,0.0000997108
3,150435,2,299340,-0.9898294945
3,150435,3,150572,-0.0009106923
3,150435,0,150435,0.0000000000
3,85420,1,85312,0.0012643409
3,85420,2,169954,-0.9896277218
3,85420,3,85548,-0.0014984781
3,85420,0,85420,0.0000000000
3,178502,1,163356,0.0848505899
3,178502,2,348202,-0.9506896281
3,178502,3,162372,0.0903631332
3,178502,0,178502,0.0000000000
3,144294,1,143510,0.0054333514
3,144294,2,286170,-0.9832425465
3,144294,3,143920,0.0025919304
3,144294,0,144294,0.0000000000
3,103579,1,102894,0.0066133096
3,103579,2,204872,-0.9779298893
3,103579,3,103200,0.0036590429
3,103579,0,103579,0.0000000000
3,195875,1,189485,0.0326228462
3,195875,2,383300,-0.9568602425
3,195875,3,189240,0.0338736439
3,195875,0,195875,0.0000000000
3,162317,1,161759,0.0034377176
3,162317,2,321860,-0.9829099848
3,162317,3,162120,0.0012136745
3,162317,0,162317,0.0000000000
3,210281,1,210301,-0.0000951108
3,210281,2,418434,-0.9898802079
3,210281,3,210424,-0.0006800424
3,210281,0,210281,0.0000000000
3,148649,1,148671,-0.0001479997
3,148649,2,295322,-0.9867069405
3,148649,3,148784,-0.0009081797
3,148649,0,148649,0.0000000000
3,238436,1,238469,-0.0001384019
3,238436,2,473940,-0.9877031992
3,238436,3,238580,-0.0006039356
3,238436,0,238436,0.0000000000
3,165324,1,164739,0.0035385062
3,165324,2,328206,-0.9852290049
3,165324,3,165116,0.0012581355
3,165324,0,165324,0.0000000000
3,117230,1,117160,0.0005971168
3,117230,2,233078,-0.9882112087
3,117230,3,117360,-0.0011089312
3,117230,0,117230,0.0000000000
3,115447,1,115108,0.0029364124
3,115447,2,229538,-0.9882543505
3,115447,3,115576,-0.0011173959
3,115447,0,115447,0.0000000000
3,125521,1,125546,-0.0001991699
3,125521,2,249744,-0.9896591009
3,125521,3,125656,-0.0010755172
3,125521,0,125521,0.0000000000
3,104786,1,104791,-0.0000477163
3,104786,2,208328,-0.9881281851
3,104786,3,104916,-0.0012406237
3,104786,0,104786,0.0000000000
3,108388,1,107857,0.0048990663
3,108388,2,215058,-0.9841495368
3,108388,3,108360,0.0002583312
3,108388,0,108388,0.0000000000
3,203066,1,202530,0.0026395359
3,203066,2,402736,-0.9832763732
3,203066,3,202900,0.0008174682
3,203066,0,203066,0.0000000000
3,127476,1,126586,0.0069817064
3,127476,2,253496,-0.9885782422
3,127476,3,127072,0.0031692240
3,127476,0,127476,0.0000000000
3,250471,1,250499,-0.0001117894
3,250471,2,497900,-0.9878548814
3,250471,3,250616,-0.0005789093
3,250471,0,250471,0.0000000000
3,286842,1,286887,-0.0001568808
3,286842,2,570814,-0.9899944917
3,286842,3,286988,-0.0005089910
3,286842,0,286842,0.0000000000
3,298363,1,298283,0.0002681298
3,298363,2,593082,-0.9877866894
3,298363,3,298508,-0.0004859852
3,298363,0,298363,0.0000000000
3,190681,1,190164,0.0027113346
3,190681,2,378298,-0.9839312779
3,190681,3,190576,0.0005506579
3,190681,0,190681,0.0000000000
3,178995,1,178189,0.0045029191
3,178995,2,354900,-0.9827369480
3,178995,3,178480,0.0028771753
3,178995,0,178995,0.0000000000
3,168186,1,167629,0.0033118095
3,168186,2,333920,-0.9854209030
3,168186,3,168092,0.0005589050
3,168186,0,168186,0.0000000000
3,197002,1,196410,0.0030050456
3,197002,2,391042,-0.9849646196
3,197002,3,196744,0.0013096314
3,197002,0,197002,0.0000000000
3,141195,1,140642,0.0039165693
3,141195,2,279954,-0.9827472644
3,141195,3,141072,0.0008711357
3,141195,0,141195,0.0000000000
3,275837,1,275861,-0.0000870079
3,275837,2,548916,-0.9900013414
3,275837,3,275984,-0.0005329234
3,275837,0,275837,0.0000000000
3,172019,1,172052,-0.0001918393
3,172019,2,342132,-0.9889198286
3,172019,3,172156,-0.0007964237
3,172019,0,172019,0.0000000000
3,140092,1,139361,0.0052179996
3,140092,2,277830,-0.9831967564
3,140092,3,139796,0.0021128972
3,140092,0,140092,0.0000000000
3,90765,1,89423,0.0147854349
3,90765,2,179362,-0.9761141409
3,90765,3,89724,0.0114691786
3,90765,0,90765,0.0000000000
3,98786,1,93540,0.0531046909
3,98786,2,190016,-0.9235114287
3,98786,3,93552,0.0529832162
3,98786,0,98786,0.0000000000
3,250999,1,251039,-0.0001593632
3,250999,2,499398,-0.9896413930
3,250999,3,251144,-0.0005776915
3,250999,0,250999,0.0000000000
3,225654,1,225107,0.0024240652
3,225654,2,448216,-0.9862976061
3,225654,3,225532,0.0005406507
3,225654,0,225654,0.0000000000
3,126746,1,125976,0.0060751424
3,126746,2,251304,-0.9827371278
3,126746,3,126436,0.0024458366
3,126746,0,126746,0.0000000000
3,175578,1,175609,-0.0001765597
3,175578,2,349074,-0.9881420223
3,175578,3,175712,-0.0007631936
3,175578,0,175578,0.0000000000
3,86278,1,85702,0.0066760936
3,86278,2,170672,-0.9781636107
3,86278,3,86100,0.0020630984
3,86278,0,86278,0.0000000000
3,218419,1,217893,0.0024082154
3,218419,2,433618,-0.9852576928
3,218419,3,218292,0.0005814512
3,218419,0,218419,0.0000000000
3,122291,1,122318,-0.0002207848
3,122291,2,243234,-0.9889771120
3,122291,3,122428,-0.0011202787
3,122291,0,122291,0.0000000000
3,106485,1,106487,-0.0000187820
3,106485,2,211598,-0.9871155562
3,106485,3,106612,-0.0011926562
3,106485,0,106485,0.0000000000
3,165387,1,164832,0.0033557656
3,165387,2,328018,-0.9833360542
3,165387,3,165252,0.0008162673
3,165387,0,165387,0.0000000000
3,162181,1,161622,0.0034467663
3,162181,2,321672,-0.9834135935
3,162181,3,162004,0.0010913732
3,162181,0,162181,0.0000000000
3,172207,1,172226,-0.0001103323
3,172207,2,342504,-0.9889086971
3,172207,3,172344,-0.0007955542
3,172207,0,172207,0.0000000000
3,124972,1,124933,0.0003120699
3,124972,2,248568,-0.9889895337
3,124972,3,125108,-0.0010882438
3,124972,0,124972,0.0000000000
3,151259,1,150730,0.0034973126
3,151259,2,300324,-0.9854950780
3,151259,3,151188,0.0004693936
3,151259,0,151259,0.0000000000
3,121337,1,120753,0.0048130414
3,121337,2,240720,-0.9838960911
3,121337,3,121228,0.0008983245
3,121337,0,121337,0.0000000000
3,189130,1,189156,-0.0001374716
3,189130,2,376042,-0.9882726167
3,189130,3,189272,-0.0007508063
3,189130,0,189130,0.0000000000
3,130876,1,130326,0.0042024512
3,130876,2,259546,-0.9831443504
3,130876,3,130728,0.0011308414
3,130876,0,130876,0.0000000000
3,147656,1,147113,0.0036774665
3,147656,2,292760,-0.9827165845
3,147656,3,147572,0.0005688899
3,147656,0,147656,0.0000000000
3,196505,1,196541,-0.0001832014
3,196505,2,391192,-0.9907483270
3,196505,3,196648,-0.0007277169
3,196505,0,196505,0.0000000000
3,102466,1,102464,0.0000195187
3,102466,2,203648,-0.9874690141
3,102466,3,102596,-0.0012687135
3,102466,0,102466,0.0000000000
3,64363,1,64213,0.0023305315
3,64363,2,127866,-0.9866382860
3,64363,3,64492,-0.0020042571
3,64363,0,64363,0.0000000000
3,70033,1,70042,-0.0001285108
3,70033,2,139298,-0.9890337412
3,70033,3,70160,-0.0018134308
3,70033,0,70033,0.0000000000
3,197280,1,196749,0.0026916058
3,197280,2,391446,-0.9842153285
3,197280,3,197164,0.0005879968
3,197280,0,197280,0.0000000000
3,83987,1,82510,0.0175860550
3,83987,2,167066,-0.9891888030
3,83987,3,83088,0.0107040375
3,83987,0,83987,0.0000000000
3,112064,1,112080,-0.0001427756
3,112064,2,222740,-0.9876142204
3,112064,3,112192,-0.0011422045
3,112064,0,112064,0.0000000000
3,147525,1,147538,-0.0000881207
3,147525,2,293680,-0.9907134384
3,147525,3,147660,-0.0009150991
3,147525,0,147525,0.0000000000
3,224842,1,224885,-0.0001912454
3,224842,2,447078,-0.9884096388
3,224842,3,224984,-0.0006315546
3,224842,0,224842,0.0000000000
3,84947,1,84936,0.0001294925
3,84947,2,168884,-0.9881102334
3,84947,3,85076,-0.0015185939
3,84947,0,84947,0.0000000000
3,279353,1,279121,0.0008304905
3,279353,2,555332,-0.9879220914
3,279353,3,279500,-0.0005262159
3,279353,0,279353,0.0000000000
3,159494,1,159474,0.0001253966
3,159494,2,317268,-0.9892158953
3,159494,3,159628,-0.0008401570
3,159494,0,159494,0.0000000000
3,88127,1,78007,0.1148342733
3,88127,2,164760,-0.8695745912
3,88127,3,77696,0.1183632712
3,88127,0,88127,0.0000000000
3,162516,1,161896,0.0038150090
3,162516,2,322186,-0.9824878781
3,162516,3,162328,0.0011568092
3,162516,0,162516,0.0000000000
3,177763,1,177280,0.0027171009
3,177763,2,353514,-0.9886815592
3,177763,3,177880,-0.0006581797
3,177763,0,177763,0.0000000000
3,114130,1,113842,0.0025234382
3,114130,2,226856,-0.9876982389
3,114130,3,114260,-0.0011390520
3,114130,0,114130,0.0000000000
3,76321,1,75741,0.0075994811
3,76321,2,150836,-0.9763367880
3,76321,3,76220,0.0013233579
3,76321,0,76321,0.0000000000
3,216131,1,216175,-0.0002035802
3,216131,2,429938,-0.9892472621
3,216131,3,216272,-0.0006523821
3,216131,0,216131,0.0000000000
3,96510,1,95964,0.0056574448
3,96510,2,191078,-0.9798777329
3,96510,3,96356,0.0015956896
3,96510,0,96510,0.0000000000
3,83617,1,82878,0.0088379157
3,83617,2,165592,-0.9803628449
3,83617,3,83304,0.0037432579
3,83617,0,83617,0.0000000000
3,122366,1,122282,0.0006864652
3,122366,2,243384,-0.9889838681
3,122366,3,122500,-0.0010950754
3,122366,0,122366,0.0000000000
3,124019,1,123415,0.0048702215
3,124019,2,246160,-0.9848571590
3,124019,3,123904,0.0009272773
3,124019,0,124019,0.0000000000
3,144889,1,144305,0.0040306718
3,144889,2,287492,-0.9842224047
3,144889,3,144736,0.0010559808
3,144889,0,144889,0.0000000000
3,198930,1,186698,0.0614889660
3,198930,2,371600,-0.8679937667
3,198930,3,187164,0.0591464334
3,198930,0,198930,0.0000000000
3,133122,1,133148,-0.0001953096
3,133122,2,264634,-0.9879058307
3,133122,3,133256,-0.0010065955
3,133122,0,133122,0.0000000000
3,401877,1,394072,0.0194213652
3,401877,2,792912,-0.9730215962
3,401877,3,393744,0.0202375354
3,401877,0,401877,0.0000000000
3,108207,1,96702,0.1063239901
3,108207,2,207578,-0.9183416969
3,108207,3,96360,0.1094845990
3,108207,0,108207,0.0000000000
3,104803,1,104273,0.0050571071
3,104803,2,207896,-0.9836836732
3,104803,3,104736,0.0006392947
3,104803,0,104803,0.0000000000
3,125982,1,125240,0.0058897303
3,125982,2,249542,-0.9807750314
3,125982,3,125556,0.0033814354
3,125982,0,125982,0.0000000000
3,92641,1,92648,-0.0000755605
3,92641,2,184200,-0.9883205060
3,92641,3,92768,-0.0013708833
3,92641,0,92641,0.0000000000
3,197723,1,197754,-0.0001567850
3,197723,2,393344,-0.9893689657
3,197723,3,197864,-0.0007131189
3,197723,0,197723,0.0000000000
3,161788,1,161222,0.0034984053
3,161788,2,321250,-0.9856231612
3,161788,3,161628,0.0009889485
3,161788,0,161788,0.0000000000
3,143539,1,142955,0.0040685807
3,143539,2,284506,-0.9820815249
3,143539,3,143304,0.0016371857
3,143539,0,143539,0.0000000000
3,140831,1,140256,0.0040829079
3,140831,2,279056,-0.9814955514
3,140831,3,140592,0.0016970695
3,140831,0,140831,0.0000000000
3,96830,1,93856,0.0307136218
3,96830,2,187632,-0.9377465661
3,96830,3,94216,0.0269957658
3,96830,0,96830,0.0000000000
3,171761,1,171220,0.0031497255
3,171761,2,340376,-0.9816838514
3,171761,3,171568,0.0011236544
3,171761,0,171761,0.0000000000
3,56961,1,56648,0.0054949878
3,56961,2,112614,-0.9770369200
3,56961,3,57028,-0.0011762434
3,56961,0,56961,0.0000000000
3,188023,1,188030,-0.0000372295
3,188023,2,373412,-0.9859910756
3,188023,3,188164,-0.0007499083
3,188023,0,188023,0.0000000000
3,88827,1,88644,0.0020601844
3,88827,2,176460,-0.9865581411
3,88827,3,88956,-0.0014522611
3,88827,0,88827,0.0000000000
3,227266,1,226714,0.0024288719
3,227266,2,451146,-0.9851011590
3,227266,3,227144,0.0005368159
3,227266,0,227266,0.0000000000
3,113985,1,113451,0.0046848270
3,113985,2,225782,-0.9808044918
3,113985,3,113856,0.0011317279
3,113985,0,113985,0.0000000000
3,232551,1,231962,0.0025327778
3,232551,2,461492,-0.9844765234
3,232551,3,232356,0.0008385257
3,232551,0,232551,0.0000000000
3,254341,1,253453,0.0034913758
3,254341,2,505382,-0.9870252928
3,254341,3,253860,0.0018911619
3,254341,0,254341,0.0000000000
3,250173,1,250208,-0.0001399032
3,250173,2,497752,-0.9896311752
3,250173,3,250320,-0.0005875934
3,250173,0,250173,0.0000000000
3,206860,1,206903,-0.0002078701
3,206860,2,411370,-0.9886396597
3,206860,3,207004,-0.0006961230
3,206860,0,206860,0.0000000000
3,314969,1,314467,0.0015938076
3,314969,2,625030,-0.9844175141
3,314969,3,314868,0.0003206665
3,314969,0,314969,0.0000000000
3,252951,1,247887,0.0200196876
3,252951,2,496242,-0.9618107855
3,252951,3,247648,0.0209645346
3,252951,0,252951,0.0000000000
3,185588,1,185619,-0.0001670367
3,185588,2,368896,-0.9877147229
3,185588,3,185732,-0.0007759122
3,185588,0,185588,0.0000000000
3,251268,1,246090,0.0206074789
3,251268,2,493484,-0.9639747202
3,251268,3,245952,0.0211566933
3,251268,0,251268,0.0000000000
3,272068,1,265588,0.0238175750
3,272068,2,531730,-0.9544011056
3,272068,3,265676,0.0234941265
3,272068,0,272068,0.0000000000
3,376739,1,376240,0.0013245244
3,376739,2,748250,-0.9861230189
3,376739,3,376580,0.0004220428
3,376739,0,376739,0.0000000000
3,214934,1,214833,0.0004699117
3,214934,2,427186,-0.9875217509
3,214934,3,215076,-0.0006606679
3,214934,0,214934,0.0000000000
3,114831,1,114726,0.0009143872
3,114831,2,228284,-0.9879997562
3,114831,3,114960,-0.0011233900
3,114831,0,114831,0.0000000000
3,165286,1,164994,0.0017666348
3,165286,2,328112,-0.9851167068
3,165286,3,165420,-0.0008107160
3,165286,0,165286,0.0000000000
3,228189,1,228240,-0.0002234989
3,228189,2,454342,-0.9910775717
3,228189,3,228332,-0.0006266735
3,228189,0,228189,0.0000000000
3,106697,1,106116,0.0054453265
3,106697,2,211420,-0.9814990112
3,106697,3,106540,0.0014714566
3,106697,0,106697,0.0000000000
3,106584,1,105579,0.0094291826
3,106584,2,211966,-0.9887225099
3,106584,3,106108,0.0044659611
3,106584,0,106584,0.0000000000
3,106781,1,106220,0.0052537436
3,106781,2,211552,-0.9811764265
3,106781,3,106704,0.0007211021
3,106781,0,106781,0.0000000000
3,178796,1,178805,-0.0000503367
3,178796,2,355450,-0.9880198662
3,178796,3,178932,-0.0007606434
3,178796,0,178796,0.0000000000
3,197271,1,196720,0.0027931120
3,197271,2,391486,-0.9845086201
3,197271,3,197104,0.0008465512
3,197271,0,197271,0.0000000000
3,201563,1,196275,0.0262349737
3,201563,2,393866,-0.9540590287
3,201563,3,196332,0.0259521837
3,201563,0,201563,0.0000000000
3,230642,1,230531,0.0004812653
3,230642,2,458548,-0.9881374598
3,230642,3,230784,-0.0006156728
3,230642,0,230642,0.0000000000
3,246465,1,246225,0.0009737691
3,246465,2,489906,-0.9877305094
3,246465,3,246612,-0.0005964336
3,246465,0,246465,0.0000000000
3,300378,1,299859,0.0017278229
3,300378,2,596772,-0.9867367117
3,300378,3,300120,0.0008589178
3,300378,0,300378,0.0000000000
3,104488,1,104491,-0.0000287114
3,104488,2,207722,-0.9879986219
3,104488,3,104616,-0.0012250211
3,104488,0,104488,0.0000000000
3,281332,1,280809,0.0018590135
3,281332,2,559270,-0.9879359618
3,281332,3,281148,0.0006540315
3,281332,0,281332,0.0000000000
3,159320,1,158790,0.0033266382
3,159320,2,315722,-0.9816846598
3,159320,3,159184,0.0008536279
3,159320,0,159320,0.0000000000
3,99694,1,99071,0.0062491223
3,99694,2,197430,-0.9803599013
3,99694,3,99492,0.0020262002
3,99694,0,99694,0.0000000000
3,323332,1,322799,0.0016484604
3,323332,2,642540,-0.9872453082
3,323332,3,323156,0.0005443321
3,323332,0,323332,0.0000000000
3,160174,1,159621,0.0034524954
3,160174,2,317626,-0.9830059810
3,160174,3,159996,0.0011112915
3,160174,0,160174,0.0000000000
3,146655,1,146665,-0.0000681872
3,146655,2,291766,-0.9894718898
3,146655,3,146792,-0.0009341652
3,146655,0,146655,0.0000000000
3,257959,1,257989,-0.0001162976
3,257959,2,512772,-0.9878042635
3,257959,3,258104,-0.0005621048
3,257959,0,257959,0.0000000000
3,217639,1,213218,0.0203134548
3,217639,2,427438,-0.9639770446
3,217639,3,213312,0.0198815470
3,217639,0,217639,0.0000000000
3,138036,1,137446,0.0042742473
3,138036,2,273386,-0.9805413081
3,138036,3,137788,0.0017966328
3,138036,0,138036,0.0000000000
3,27949,1,27922,0.0009660453
3,27949,2,55348,-0.9803212995
3,27949,3,28072,-0.0044008730
3,27949,0,27949,0.0000000000
3,172877,1,172908,-0.0001793182
3,172877,2,343724,-0.9882575473
3,172877,3,173012,-0.0007809020
3,172877,0,172877,0.0000000000
3,180457,1,179946,0.0028316995
3,180457,2,358106,-0.9844395064
3,180457,3,180296,0.0008921793
3,180457,0,180457,0.0000000000
3,66806,1,66800,0.0000898123
3,66806,2,132688,-0.9861689070
3,66806,3,66936,-0.0019459330
3,66806,0,66806,0.0000000000
